,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN
2002-07-10,15.070696755622,,1.1129307000538,,13.130288636478,10.184031649647,20.431565894873923,86.00729633749764,12.026189526852
2002-07-11,16.066768157307,,1.1759025295026,,12.302477839482,9.5786976150149,21.519289546831242,83.02832021497174,12.26277030443
2002-07-12,16.285085176854,,1.1244969544424,,12.719510986583,10.032664326627,21.68097819779787,81.19837773970582,11.119296546139
2002-07-15,16.080412971029,,1.1714045416848,,12.656956014518,10.441234367078,21.460493673752467,79.79400328194362,11.395307453312
2002-07-16,15.889385578925,,1.1476294632195,,13.099011150445,10.168854340111,21.04892256220105,79.45354886794067,11.789608749275
2002-07-17,15.500508387856,,1.0043364227391,,13.44931899401,10.471498814519,20.59325454584055,77.32570878042216,11.789608749275
2002-07-18,14.825090108632,,0.96321196269092,,13.197013940014,10.008452768674,18.667689702510707,78.38962882418141,10.961576027754
2002-07-19,14.156494236268,,0.96128425362616,,12.792491787326,9.7269934074749,18.961669067904577,69.9208252758578,11.710748490082
2002-07-22,13.637991314843,,0.95871397487315,,12.052257951222,9.6846231810577,18.189973233745672,68.09088280059188,11.710748490082
2002-07-23,13.467431143322,,0.92979833890177,,12.323329496837,9.3819787066497,17.138997002462588,63.70753222030378,11.450509634747
2002-07-24,12.921638594454,,0.97670592614422,,12.959305046166,10.123457668949,17.822499027003335,65.19702028156674,12.065619656448
2002-07-25,11.454821119371,,0.92273007233099,,13.399275016358,11.385485127231,18.07973097172297,65.19702028156674,11.624002204971
2002-07-26,11.809586276135,,0.92144493295448,,13.639069075941,11.697208935871,19.689267997254404,64.3884410483097,11.726520541921
2002-07-29,12.498649369081,,0.96513967175567,,14.383473243517,11.999853410279,21.34290192759492,69.53781406010447,12.988284689
2002-07-30,12.641919913159,,0.99148502897404,,14.50232769044,12.226836766085,22.26893692858561,68.47389401634521,13.429902140478
2002-07-31,12.880704153289,,0.98056134427374,,13.968525262151,12.532507685238,23.275816255059613,70.30383649161112,13.011942766758
2002-08-01,12.116594584873,,0.95100313861411,,13.607791589909,12.078540973625,23.356660580542925,68.98457563734966,13.004056740839
2002-08-02,11.488933153675,,0.92851319952527,,13.553577280785,12.142096313251,22.856895659373347,66.55883793757857,12.893652377969
2002-08-05,10.697533957816,,0.89895499386564,,13.053137504264,11.455093356345,21.35025141172977,64.89912266931414,12.04984760461
2002-08-06,11.100055962606,,0.9471477204846,,13.269994740757,11.521675140715,22.26158744445076,67.70787158483856,12.830564170615
2002-08-07,11.509400374258,,0.96578224144393,,13.574428938141,12.063408749905,21.65892974539333,67.23974676558448,12.99617071492
2002-08-08,11.734539800666,,0.98313162302675,,14.154105012611,12.332762332128,23.38605851708231,70.00593887935852,13.161777259224
2002-08-09,11.407064271345,,0.96385453237917,,14.410580398078,12.205651652877,23.327262644003536,70.8996317161163,13.027714818597
2002-08-12,11.229681692963,,0.96321196269092,,14.235426476296,12.329735887384,23.731484271420108,71.36775653537036,12.964626611243
2002-08-13,10.840804501894,,0.9375091751608,,14.074868714662,11.960509628606,23.341961612273234,71.49542694062148,12.712273781827
2002-08-14,10.943140604807,,0.97477821707947,,14.525264513531,12.108805421066,23.944619311330662,71.49542694062148,12.814792118777
2002-08-15,10.936318197946,,1.0030512833626,,14.457496627127,12.196572318645,24.36353990701693,75.53832310690662,13.492990347832
2002-08-16,10.88856134992,,1.0159026771276,,14.288537281175,12.090646752602,24.14305538297153,75.32553909815476,14.123872421372
2002-08-19,11.898277565326,,1.0268263618279,,14.434551530763,12.105778976322,24.473782169039627,78.64496963468363,14.754754494912
2002-08-20,11.05229911458,,1.0223283740102,,14.392833173738,11.833398949355,24.216550224319995,78.55985603118289,14.746868468992
2002-08-21,11.632203697753,,1.0358223374635,,14.701549015725,12.238942545062,24.025463636813978,80.81536652395249,14.746868468992
2002-08-22,11.61173647717,,1.0261837921397,,15.28560601408,12.632380361792,24.9882460584789,84.09224025873098,14.589147950608
2002-08-23,10.929495791085,,1.0107621196216,,14.80793082614,12.266180547758,24.356190422882083,81.28349134320656,14.115986395453
2002-08-26,11.05229911458,,0.99791072585657,,15.074928311102,12.462899456124,24.870654312321356,82.98576341322136,13.800545358683
2002-08-27,10.445104903965,,0.95421598705538,,14.893453458042,12.335788776872,24.003415184409434,81.92184336946211,12.854222248373
2002-08-28,10.131274188365,,0.94457744173158,,14.978976089944,12.057355860417,23.775581176229192,78.98542404868658,12.538781211603
2002-08-29,9.68781774241,,0.94457744173158,,15.28560601408,12.248021879294,23.305214191599,75.83622071915921,12.854222248373
2002-08-30,9.1624924141244,,0.94779029017285,,15.124990339532,12.114858310554,23.378709032947466,77.87894720317698,12.972512637162
2002-09-03,8.766792816195,,0.90281041199515,,14.755782879858,11.58523048034,22.437975063687084,73.69774143120314,12.420490822815
2002-09-04,9.2102492621504,,0.93044090859002,,14.887195704488,11.742605607033,22.5188193891704,75.96076593633276,12.696501729988
2002-09-05,9.3603422130891,,0.91116381794244,,15.129162175235,11.439961132624,22.614362682923403,73.56964570449767,12.444148900572
2002-09-06,9.6537057081058,,0.9240152117075,,15.164622778706,11.349167790302,22.8495461752385,76.04616308746974,12.617641470796
2002-09-09,10.049405306035,,0.92337264201924,,15.164622778706,11.479304914297,23.290515223329304,76.9428331744079,12.806906092858
